Participant,Trial,Condition,Time,TargetDistance,Duration,Mis-Clicks,Target Location
2,130,fixHalo,2018-03-19T20:31:57.812Z,119.03931795098217,868,0,Toolbar Item
2,131,fixHalo,2018-03-19T20:31:59.161Z,615.3449143966346,877,0,Grid Item
2,132,fixHalo,2018-03-19T20:32:00.926Z,306.9506611079174,1224,0,List Item
2,133,fixHalo,2018-03-19T20:32:02.824Z,660.4420404723926,1197,0,Grid Item
2,134,fixHalo,2018-03-19T20:32:04.418Z,231.20185109048367,922,0,Toolbar Item
2,135,fixHalo,2018-03-19T20:32:05.726Z,484.96471560975226,874,0,Grid Item
2,136,fixHalo,2018-03-19T20:32:07.044Z,399.6978329270497,772,0,List Item
2,137,fixHalo,2018-03-19T20:32:08.584Z,319.90746132170705,1084,0,List Item
2,138,fixHalo,2018-03-19T20:32:10.010Z,105.73881664446247,898,1,Toolbar Item
2,139,fixHalo,2018-03-19T20:32:11.728Z,536.6711756049443,1065,0,Grid Item
2,140,fixHalo,2018-03-19T20:32:13.473Z,209.030436301921,1101,0,Toolbar Item
2,141,fixHalo,2018-03-19T20:32:15.029Z,391.07957377037746,920,0,List Item
2,142,fixHalo,2018-03-19T20:32:16.577Z,251.99697207270407,1022,1,Grid Item
2,143,fixHalo,2018-03-19T20:32:18.724Z,422.9227168270339,931,0,Grid Item
2,144,fixHalo,2018-03-19T20:32:20.595Z,418.93234330753023,1276,1,List Item
2,145,fixHalo,2018-03-19T20:32:22.331Z,400.88216186494424,1061,0,List Item
2,146,fixHalo,2018-03-19T20:32:23.630Z,607.8137572065125,742,0,Grid Item
2,147,fixHalo,2018-03-19T20:32:25.342Z,581.757269652518,1029,0,List Item
2,148,fixHalo,2018-03-19T20:32:27.006Z,389.5024651137464,984,0,List Item
2,149,fixHalo,2018-03-19T20:32:28.318Z,109.6160790897816,815,0,Toolbar Item
2,150,fixHalo,2018-03-19T20:32:29.610Z,549.1648097445922,799,0,Grid Item
2,151,fixHalo,2018-03-19T20:32:31.103Z,331.9077746795555,891,0,List Item
2,152,fixHalo,2018-03-19T20:32:32.318Z,605.2369070765053,723,0,Grid Item
2,153,fixHalo,2018-03-19T20:32:33.900Z,686.6522510034309,1001,0,Toolbar Item
2,154,fixHalo,2018-03-19T20:32:35.433Z,357.6277683683178,923,0,List Item
2,155,fixHalo,2018-03-19T20:32:36.608Z,295.12130850619604,737,0,Grid Item
2,156,fixHalo,2018-03-19T20:32:38.264Z,702.9606329499906,1166,0,Toolbar Item
2,157,fixHalo,2018-03-19T20:32:40.070Z,459.20833636180583,1202,0,List Item
2,158,fixHalo,2018-03-19T20:32:41.604Z,427.3253097585057,884,0,List Item
2,159,fixHalo,2018-03-19T20:32:42.952Z,328.80797830276924,886,0,Toolbar Item
2,160,fixHalo,2018-03-19T20:32:44.685Z,529.558574058777,1147,0,List Item
2,161,fixHalo,2018-03-19T20:32:46.472Z,413.26864186385563,1030,0,List Item
2,162,fixHalo,2018-03-19T20:32:48.091Z,418.72440219770203,736,0,Grid Item
2,163,fixHalo,2018-03-19T20:32:50.035Z,324.34005359075616,1114,0,Toolbar Item
2,164,fixHalo,2018-03-19T20:32:51.845Z,306.7919625982968,1361,1,List Item
2,165,fixHalo,2018-03-19T20:32:53.416Z,200.35727039608884,1013,0,Toolbar Item
2,166,fixHalo,2018-03-19T20:32:55.299Z,330.2876706056393,904,0,List Item
2,167,fixHalo,2018-03-19T20:32:57.080Z,522.6354331518417,1254,0,List Item
2,168,fixHalo,2018-03-19T20:32:58.746Z,401.7442384455312,968,0,List Item
2,169,fixHalo,2018-03-19T20:33:00.532Z,328.4320254371321,1208,0,Toolbar Item
2,170,fixHalo,2018-03-19T20:33:02.052Z,315.41024143633547,1032,0,Toolbar Item
2,171,fixHalo,2018-03-19T20:33:03.407Z,441.611013851933,799,0,Grid Item
2,172,fixHalo,2018-03-19T20:33:05.182Z,315.2255922705391,1071,0,Toolbar Item
2,173,fixHalo,2018-03-19T20:33:06.877Z,602.2090694597965,1078,0,Toolbar Item
2,174,fixHalo,2018-03-19T20:33:08.448Z,643.2872422602386,929,0,Toolbar Item
2,175,fixHalo,2018-03-19T20:33:09.950Z,411.70715695079554,751,0,List Item
2,176,fixHalo,2018-03-19T20:33:11.527Z,466.72594501030466,988,0,List Item
2,177,fixHalo,2018-03-19T20:33:13.124Z,442.9917741571739,911,0,Grid Item
2,178,fixHalo,2018-03-19T20:33:15.007Z,369.4183581671672,944,1,Grid Item
2,179,fixHalo,2018-03-19T20:33:16.378Z,341.57438711245277,720,0,Grid Item
2,180,fixHalo,2018-03-19T20:33:17.764Z,536.3747994448719,766,0,Grid Item
2,181,fixHalo,2018-03-19T20:33:20.552Z,633.2780795158424,2199,0,Toolbar Item
2,182,fixHalo,2018-03-19T20:33:23.085Z,313.3819942715144,1580,0,Grid Item
2,183,halo,2018-03-19T20:34:09.513Z,327.67111241854775,1061,0,List Item
2,184,halo,2018-03-19T20:34:11.155Z,431.6440902492099,1091,0,List Item
2,185,halo,2018-03-19T20:34:12.767Z,333.3142788324649,953,0,List Item
2,186,halo,2018-03-19T20:34:14.463Z,335.56351153429614,1183,0,Toolbar Item
2,187,halo,2018-03-19T20:34:15.778Z,360.8668146154761,804,0,List Item
2,188,halo,2018-03-19T20:34:16.908Z,148.09628899572186,666,0,Grid Item
2,189,halo,2018-03-19T20:34:18.188Z,125.58233614868453,676,0,Grid Item
2,190,halo,2018-03-19T20:34:19.714Z,416.7665263546479,932,0,Grid Item
2,191,halo,2018-03-19T20:34:21.215Z,649.223402454306,826,0,Grid Item
2,192,halo,2018-03-19T20:34:22.927Z,343.18407284888826,1057,0,List Item
2,193,halo,2018-03-19T20:34:24.212Z,364.73376726214354,822,0,List Item
2,194,halo,2018-03-19T20:34:25.528Z,374.4074758306237,752,0,List Item
2,195,halo,2018-03-19T20:34:26.992Z,553.39048191851,968,0,Grid Item
2,196,halo,2018-03-19T20:34:28.502Z,280.56445183268573,938,0,Grid Item
2,197,halo,2018-03-19T20:34:29.819Z,76.8245373078555,781,0,Toolbar Item
2,198,halo,2018-03-19T20:34:31.188Z,408.48437329525075,898,0,List Item
2,199,halo,2018-03-19T20:34:32.676Z,507.6332178675285,976,0,List Item
2,200,halo,2018-03-19T20:34:34.072Z,330.6037216112341,722,0,List Item
2,201,halo,2018-03-19T20:34:35.719Z,527.8317207984496,1114,0,Toolbar Item
2,202,halo,2018-03-19T20:34:37.625Z,305.47939066760944,1233,0,List Item
2,203,halo,2018-03-19T20:34:39.034Z,388.4543843972154,876,0,List Item
2,204,halo,2018-03-19T20:34:40.568Z,435.68716772077465,883,0,List Item
2,205,halo,2018-03-19T20:34:41.935Z,482.20630964340336,817,0,Toolbar Item
2,206,halo,2018-03-19T20:34:43.540Z,192.97353609426546,664,0,Grid Item
2,207,halo,2018-03-19T20:34:45.320Z,585.3173293596213,843,0,Grid Item
2,208,halo,2018-03-19T20:34:47.126Z,310.94142643677094,1022,0,List Item
2,209,halo,2018-03-19T20:34:48.381Z,453.4265509217384,729,0,Grid Item
2,210,halo,2018-03-19T20:34:49.836Z,573.7725561188734,836,0,List Item
2,211,halo,2018-03-19T20:34:51.377Z,452.15940234116846,782,0,Grid Item
2,212,halo,2018-03-19T20:34:53.066Z,359.3252818386571,1000,0,List Item
2,213,halo,2018-03-19T20:34:54.330Z,311.42231488953223,751,0,List Item
2,214,halo,2018-03-19T20:34:55.831Z,306.94225100457504,969,0,Toolbar Item
2,215,halo,2018-03-19T20:34:58.378Z,363.5398827067737,2021,2,List Item
2,216,halo,2018-03-19T20:34:59.935Z,491.8391890945378,940,0,Grid Item
2,217,halo,2018-03-19T20:35:01.316Z,324.4118321370842,736,0,Grid Item
2,218,halo,2018-03-19T20:35:02.964Z,363.383761866373,1031,0,List Item
2,219,halo,2018-03-19T20:35:04.404Z,513.5342983499354,1000,0,Grid Item
2,220,halo,2018-03-19T20:35:06.078Z,285.55861701357526,994,0,Toolbar Item
2,221,halo,2018-03-19T20:35:07.549Z,547.4163756130063,898,0,Grid Item
2,222,halo,2018-03-19T20:35:09.049Z,382.41988701136455,957,0,Toolbar Item
2,223,halo,2018-03-19T20:35:10.343Z,416.7507001412363,760,0,List Item
2,224,halo,2018-03-19T20:35:11.676Z,333.0250490000849,800,0,List Item
2,225,halo,2018-03-19T20:35:12.807Z,116.532766276014,612,0,Grid Item
2,226,halo,2018-03-19T20:35:14.246Z,643.4093187217154,943,0,Grid Item
2,227,halo,2018-03-19T20:35:16.358Z,454.6752641150935,1393,0,List Item
2,228,halo,2018-03-19T20:35:17.923Z,77.78317335375398,758,0,Toolbar Item
2,229,halo,2018-03-19T20:35:19.482Z,147.85342542513666,845,0,Toolbar Item
2,230,halo,2018-03-19T20:35:20.960Z,422.52743986016793,945,0,Grid Item
2,231,halo,2018-03-19T20:35:22.525Z,410.78114063773114,1016,0,List Item
2,232,halo,2018-03-19T20:35:23.964Z,354.6975108983162,838,0,Toolbar Item
2,233,halo,2018-03-19T20:35:25.491Z,285.34092872539213,876,0,Toolbar Item
2,234,halo,2018-03-19T20:35:26.692Z,106.6435560584953,645,0,Grid Item
2,235,halo,2018-03-19T20:35:28.326Z,423.7087096806898,1085,1,List Item
2,236,halo,2018-03-19T20:35:30.113Z,489.0842934913438,1138,0,List Item
2,237,halo,2018-03-19T20:35:31.817Z,435.8033531075068,990,0,Grid Item
2,238,halo,2018-03-19T20:35:33.304Z,515.3418407034659,930,0,Toolbar Item
2,239,halo,2018-03-19T20:35:34.792Z,470.0196091919971,859,0,List Item
2,240,halo,2018-03-19T20:35:36.132Z,127.32810649853438,749,0,Toolbar Item
2,241,halo,2018-03-19T20:35:37.967Z,81.04750379746115,1152,0,Grid Item
2,242,halo,2018-03-19T20:35:39.450Z,395.37402561153306,917,0,List Item
2,243,bubble,2018-03-19T20:35:55.914Z,302.815427260321,990,0,Toolbar Item
2,244,bubble,2018-03-19T20:35:58.179Z,447.9133940623094,1583,1,List Item
2,245,bubble,2018-03-19T20:36:00.098Z,391.98965173270204,969,0,Toolbar Item
2,246,bubble,2018-03-19T20:36:01.583Z,549.0794642282707,975,0,List Item
2,247,bubble,2018-03-19T20:36:03.016Z,462.68532731031104,813,0,Grid Item
2,248,bubble,2018-03-19T20:36:04.867Z,459.1973653788575,1163,0,List Item
2,249,bubble,2018-03-19T20:36:06.687Z,409.868256178227,1260,1,Grid Item
2,250,bubble,2018-03-19T20:36:08.368Z,529.2057376813815,936,0,Grid Item
2,251,bubble,2018-03-19T20:36:09.866Z,432.17748100447767,819,0,Grid Item
2,252,bubble,2018-03-19T20:36:11.449Z,242.45225480321935,901,0,Toolbar Item
2,253,bubble,2018-03-19T20:36:12.891Z,324.53514155063647,847,0,List Item
2,254,bubble,2018-03-19T20:36:14.152Z,376.59382791037365,777,0,Grid Item
2,255,bubble,2018-03-19T20:36:15.524Z,539.111909275005,708,0,Grid Item
2,256,bubble,2018-03-19T20:36:17.589Z,452.06265708514513,1248,0,List Item
2,257,bubble,2018-03-19T20:36:19.208Z,400.419914948606,1093,0,List Item
2,258,bubble,2018-03-19T20:36:20.424Z,109.8991494383626,689,0,Grid Item
2,259,bubble,2018-03-19T20:36:22.920Z,539.5171877583058,1968,0,List Item
2,260,bubble,2018-03-19T20:36:24.601Z,404.95769749298927,896,0,Grid Item
2,261,bubble,2018-03-19T20:36:26.179Z,408.7712022836743,1055,0,List Item
2,262,bubble,2018-03-19T20:36:27.611Z,564.9119184142795,888,0,Toolbar Item
2,263,bubble,2018-03-19T20:36:29.346Z,422.419281587841,851,0,Grid Item
2,264,bubble,2018-03-19T20:36:30.987Z,231.03124457515267,931,0,Toolbar Item
2,265,bubble,2018-03-19T20:36:32.777Z,338.88505881428114,1030,0,List Item
2,266,bubble,2018-03-19T20:36:34.055Z,291.89578478178504,752,0,Grid Item
2,267,bubble,2018-03-19T20:36:35.711Z,208.95929200108895,811,0,Grid Item
2,268,bubble,2018-03-19T20:36:37.400Z,410.27040846634884,1052,0,List Item
2,269,bubble,2018-03-19T20:36:39.269Z,379.39984895578,1296,1,List Item
2,270,bubble,2018-03-19T20:36:40.839Z,269.53121169401476,1037,1,Grid Item
2,271,bubble,2018-03-19T20:36:42.500Z,321.48604062747836,841,0,Grid Item
2,272,bubble,2018-03-19T20:36:44.037Z,411.2814370376513,889,0,List Item
2,273,bubble,2018-03-19T20:36:45.671Z,327.6172811560505,1100,0,List Item
2,274,bubble,2018-03-19T20:36:47.037Z,346.0456560855467,939,0,List Item
2,275,bubble,2018-03-19T20:36:48.444Z,519.9937141218445,791,0,Toolbar Item
2,276,bubble,2018-03-19T20:36:50.155Z,104.88337815739068,636,0,Grid Item
2,277,bubble,2018-03-19T20:36:51.681Z,627.5793782121323,922,0,Toolbar Item
2,278,bubble,2018-03-19T20:36:53.281Z,398.89969915934284,910,0,List Item
2,279,bubble,2018-03-19T20:36:54.865Z,491.1516653436557,1068,0,List Item
2,280,bubble,2018-03-19T20:36:56.397Z,351.3784395178066,781,0,List Item
2,281,bubble,2018-03-19T20:36:57.784Z,313.619626956099,913,0,Toolbar Item
2,282,bubble,2018-03-19T20:36:59.502Z,344.91846173075476,959,0,Toolbar Item
2,283,bubble,2018-03-19T20:37:01.160Z,560.9411516208812,937,0,Grid Item
2,284,bubble,2018-03-19T20:37:02.686Z,602.854450629075,759,0,Grid Item
2,285,bubble,2018-03-19T20:37:04.266Z,407.93360352630873,798,0,Grid Item
2,286,bubble,2018-03-19T20:37:05.946Z,407.5863193145178,976,0,List Item
2,287,bubble,2018-03-19T20:37:07.064Z,129.84884742846637,647,0,Grid Item
2,288,bubble,2018-03-19T20:37:08.559Z,140.81747237981205,835,0,Toolbar Item
2,289,bubble,2018-03-19T20:37:10.329Z,478.2657818218012,1270,1,List Item
2,290,bubble,2018-03-19T20:37:11.740Z,333.7547122631515,785,0,List Item
2,291,bubble,2018-03-19T20:37:13.047Z,518.1440681175582,822,0,Toolbar Item
2,292,bubble,2018-03-19T20:37:14.479Z,556.6568295301174,851,0,Grid Item
2,293,bubble,2018-03-19T20:37:16.255Z,515.5368926591591,830,0,Grid Item
2,294,bubble,2018-03-19T20:37:17.624Z,164.09165580899554,729,0,Toolbar Item
2,295,bubble,2018-03-19T20:37:19.020Z,490.4875723556605,914,0,List Item
2,296,bubble,2018-03-19T20:37:20.439Z,272.7989797200074,821,0,List Item
2,297,bubble,2018-03-19T20:37:23.448Z,485.0242223016008,2401,1,List Item
2,298,bubble,2018-03-19T20:37:24.999Z,346.3168828654464,913,0,List Item
2,299,bubble,2018-03-19T20:37:26.972Z,519.8767843503568,1262,0,List Item
2,300,bubble,2018-03-19T20:37:28.676Z,239.85479123946538,1014,0,Toolbar Item
2,301,bubble,2018-03-19T20:37:29.830Z,133.2003558424043,678,0,Toolbar Item
2,302,bubble,2018-03-19T20:37:31.356Z,448.30068052150017,882,0,Grid Item
